id,sentence1,label
7664,I did not do the homework that the teacher had asked us to do . I was scolded immediately .,shame
4027,"A girl in our class was nicknamed "" fatsy "" . Later , I heard that she suffered from diabetes mellitus .",shame
1357,I passed an exam which I thought I had failed .,joy
1883,Emotional reassurances by spouse .,joy
5554,When I get an exam back with a grade that I did not desire . Then I get mad at myself and say that I could have done better .,shame
7362,"I am disgusted by people who spoil their identity because of misbehaviour . This morning when I was in a crowded bus , I found a seat on which a university student was sitting on one side and he had put his bag and files next to him . There was very little space left and I sat down while he kept on reading . Even when I leaned on him he did not put his bag away . He did not respond and I felt very angry .",disgust
3172,Guilt at often being unable to visit a close relative in hospital after her death I felt very guilty and wished I had done more .,guilt
4730,When I failed an exam .,disgust
3862,When my father had a cerebral hemorrhage .,sadness
505,When I could not do anything because of a bad back .,sadness
6674,I lost my purse that had money in it . I was sad until I found it .,sadness
1984,When I became aware that an acquaintance had stolen from friends .,disgust
1730,"To be able to prepare myself better for an important examination , I did not spend the nitht with my girl - friend but in the students ' hostel . I had not done that for months . The day when I had the examn , somebody knocked at my door at seven o ' clock in the morning . My girl - friend who likes sleeping late , had come to be able to be with me .",joy
2925,A striking act of ingratitude at a public vehicle .,disgust
3636,"Unofficially I was informed about my results of the final examination of the secondary school . A teacher wrote them up for me . When I went outside , I started crying with joy .",joy
6555,When my father died .,sadness
5178,When I just took a shower with a girl down the hall . I felt that I had let my devotion to God go out the window . Although nothig happened I felt ashamed .,shame
4116,Once I answered my father rudely .,shame
3844,"When I talked to another student about the notes she got last semester , not knowing that she got a lot of bad grades .",guilt
599,"Fear - paralysing - that I would not be accepted by the God who I believed to be there because I was "" morally bankrupt "" ( before becoming a Christian and realising that that was why Christ came to free us from sin and to forgive us ) .",fear
2856,A theft committed by me .,shame
1486,"At a choral concert I appeared as a solist . The concert5 was very good , I forgot all the hard work that had been done before . There remained only an undescribable joy and a feeling of warmth , security etc .",joy
5032,When I was taken to the place where my uncle had defecated in his pants after having drunk beer .,shame
1400,In our flat the bath - tub is in the kitchen . At the beginning I had very intensive feelings of shame when I had a bath and people were in the kitchen .,shame
2192,"When I talk to silly , petty - minded and unmanageable people .",anger
5551,I live with my sister now and sometimes she angers me especially when she thinks I don ' t keep the apt . clean enough .,anger
2659,"A similar feeling I felt quite recently while travelling in a taxi . The driver treated me roughly and dishonestly - he chose the longest route , he overdrawed almost one lev more and he tried to be intimate with me .",disgust
3297,First time I slept with my present girlfriend . Had been best friends for a year but had been hesitant about getting involved emotionally .,joy
5650,When my boyfriend said he did not want to see me anymore ( which turned out to be untrue ) .,sadness
